date,open,high,low,close,volume,price_change,label
2021-06-18,104.890000,105.160000,104.000000,104.360000,1788400,0.000000,0
2021-06-21,104.360000,105.690000,104.270000,104.360000,1497200,0.000767,1
2021-06-22,104.890000,105.510000,104.090000,104.440000,2161600,-0.005075,0
2021-06-23,104.890000,104.980000,103.560000,103.910000,1281200,0.005101,1
2021-06-24,104.800000,105.070000,103.820000,104.440000,1374300,0.000000,0
2021-06-25,104.180000,104.890000,103.730000,104.440000,1763300,-0.006798,0
2021-06-28,104.440000,104.530000,103.730000,103.730000,1711000,0.011183,1
2021-06-29,103.910000,106.040000,103.910000,104.890000,2339900,0.008485,1
2021-06-30,104.890000,108.000000,104.890000,105.780000,2685900,-0.003403,0
2021-07-01,106.400000,106.580000,105.330000,105.420000,2194700,-0.009296,0
2021-07-02,104.980000,105.690000,104.440000,104.440000,1789100,-0.021256,0
2021-07-05,104.440000,104.440000,102.130000,102.220000,2765200,-0.026022,0
2021-07-06,102.220000,103.110000,99.560000,99.560000,3006500,0.017778,1
2021-07-07,99.560000,101.330000,97.780000,101.330000,2507000,-0.026251,0
2021-07-08,100.440000,100.440000,98.220000,98.670000,1480900,-0.021688,0
2021-07-09,98.490000,98.670000,95.560000,96.530000,1787900,-0.042370,0
2021-07-12,96.440000,97.780000,90.400000,92.440000,2863900,-0.009520,0
2021-07-13,92.530000,93.420000,88.000000,91.560000,2355200,0.000000,0
2021-07-14,91.560000,94.580000,90.670000,91.560000,2585100,-0.009720,0
2021-07-15,91.560000,92.180000,89.960000,90.670000,2584200,0.037168,1
2021-07-16,90.760000,94.310000,90.760000,94.040000,2158200,-0.027329,0
2021-07-19,91.640000,93.330000,89.330000,91.470000,1851300,0.000984,1
2021-07-20,91.200000,91.820000,88.890000,91.560000,2130300,0.009611,1
2021-07-21,91.640000,94.670000,90.670000,92.440000,2765100,0.021203,1
2021-07-22,92.440000,94.930000,92.180000,94.400000,2242200,-0.020763,0
2021-07-23,94.400000,96.710000,92.440000,92.440000,3088800,0.001947,1
2021-07-26,93.160000,93.690000,91.640000,92.620000,1940200,0.000972,1
2021-07-27,93.330000,94.040000,92.710000,92.710000,1442800,0.008629,1
2021-07-28,92.710000,93.780000,92.440000,93.510000,1192400,-0.000962,0
2021-07-29,93.780000,93.870000,92.890000,93.420000,1076500,0.020017,1
2021-07-30,95.110000,95.380000,94.220000,95.290000,2339200,0.002833,1
2021-08-02,95.560000,97.420000,95.020000,95.560000,1682400,0.065090,1
2021-08-03,97.240000,102.220000,96.890000,101.780000,7293100,-0.004421,0
2021-08-04,102.670000,103.470000,101.330000,101.330000,2882400,0.000000,0
2021-08-05,101.070000,102.220000,100.360000,101.330000,2049200,-0.006119,0
2021-08-06,102.220000,103.020000,100.710000,100.710000,3021900,-0.001787,0
2021-08-09,100.620000,101.070000,99.200000,100.530000,3219800,-0.000895,0
2021-08-10,102.220000,102.220000,100.440000,100.440000,2830600,-0.017622,0
2021-08-11,100.440000,101.330000,98.670000,98.670000,2382000,0.000912,1
2021-08-12,98.670000,100.360000,98.220000,98.760000,1833400,-0.001823,0
2021-08-13,99.110000,99.730000,98.220000,98.580000,2119300,-0.002739,0
2021-08-16,99.560000,100.180000,98.310000,98.310000,3085800,0.006001,1
2021-08-17,100.000000,103.400000,98.900000,98.900000,4887500,-0.010111,0
2021-08-18,99.000000,100.200000,97.900000,97.900000,2297700,0.062308,1
2021-08-19,97.900000,104.000000,96.700000,104.000000,3521100,-0.060577,0
2021-08-20,100.000000,102.000000,97.200000,97.700000,4953900,-0.015353,0
2021-08-23,97.500000,97.700000,95.800000,96.200000,2161000,-0.008316,0
2021-08-24,96.400000,97.000000,95.100000,95.400000,1417400,-0.008386,0
2021-08-25,95.400000,95.400000,93.000000,94.600000,2057000,-0.015856,0
2021-08-26,94.600000,94.600000,93.000000,93.100000,1766200,0.018260,1
2021-08-27,93.000000,95.000000,91.500000,94.800000,2485900,-0.007384,0
2021-08-30,95.000000,95.300000,94.100000,94.100000,1414900,0.000000,0
2021-08-31,94.100000,95.100000,93.800000,94.100000,1529600,0.000000,0
2021-09-01,94.100000,95.000000,94.100000,94.100000,1303100,0.009564,1
2021-09-06,94.400000,95.800000,94.200000,95.000000,1928800,-0.011579,0
2021-09-07,95.500000,95.500000,93.900000,93.900000,2280200,-0.020234,0
2021-09-08,94.000000,94.300000,92.000000,92.000000,2505700,-0.007609,0
2021-09-09,92.200000,92.400000,91.300000,91.300000,2696600,0.000000,0
